1536,012,0
2304,120,0
3072,221,0
4224,002,0
4608,012,0
5376,120,0
6144,221,0
6528,002,0
6912,020,0
7680,012,0
8448,120,0
9216,221,0
10368,002,0
10752,012,0
11520,120,0
12288,221,0
12672,002,0
13056,020,0
13824,012,0
14592,120,0
15360,221,0
16512,002,0
16896,012,0
17664,120,0
18432,221,0
18816,002,0
19200,020,0
23808,010,0
24576,020,0
25344,020,0
29184,212,0
30336,212,0
30720,120,0
32256,012,0
33024,120,0
33792,221,0
34944,002,0
35328,012,0
36096,120,0
36864,221,0
37248,002,0
37632,020,0
38400,012,0
39168,120,0
39936,221,0
41088,002,0
41472,012,0
42240,120,0
43008,221,0
43392,002,0
43776,020,0
48384,010,0
49152,020,0
49920,020,0
53760,212,0
54912,212,0
55296,120,0
56832,001,0
57600,010,0
58368,200,0
59136,002,0
59520,001,0
59904,001,0
60672,010,0
61440,200,0
62208,221,0
62976,001,0
63744,001,0
64128,001,0
64512,001,0
65280,001,0
66048,021,0
66816,022,0
67968,010,1
68352,221,1
69120,001,1
69504,001,1
69888,001,1
70272,020,1
70656,020,1
71040,002,1
71424,020,1
72192,201,1
72576,200,1
72960,002,1
73344,001,1
74496,221,0
74880,001,0
75264,002,0
76416,010,0
76800,201,0
78336,001,0
79104,002,0
79872,201,0
80640,221,0
81024,012,0
85248,010,0
86016,020,0
86784,020,0
90624,212,0
91776,212,0
92160,120,0
93696,012,0
94080,200,0
94464,020,0
95232,012,0
95616,200,0
96000,020,0
96768,012,0
97152,200,0
97536,020,0
98304,012,0
98688,200,0
99072,020,0
99840,221,0
100224,100,0
100608,010,0
101376,221,0
101760,100,0
102144,010,0
102912,012,0
103296,200,0
103680,020,0
104448,012,0
104832,200,0
105216,020,0
109824,010,0
110592,021,0
111360,020,0
115200,212,0
116352,212,0
116736,120,0
117504,010,0
118272,121,0
119808,020,0
120576,001,0
121344,001,0
122112,010,0
122880,201,0
124032,001,0
124416,001,0
125184,010,0
125952,200,0
126720,221,0
127104,001,0
127488,001,0
128256,010,0
129024,201,0
130176,001,0
130560,001,0
131328,010,0
132096,220,0
132864,221,0
133248,001,0
133632,001,0
134400,010,0
135168,201,0
136320,001,0
136704,001,0
137472,010,0
138240,220,0
139008,221,0
139392,001,0
