144,120,0
288,101,0
624,120,0
768,101,0
1104,120,0
1248,200,0
1584,120,0
1728,101,0
2064,120,0
2208,101,0
2544,120,0
2688,101,0
2832,201,0
3216,120,0
3360,101,0
3696,120,0
3840,101,0
4176,120,0
4320,200,0
4656,120,0
4800,101,0
4944,201,0
6240,010,0
6864,020,0
7008,201,0
7344,020,0
7488,201,0
7824,020,0
7968,101,0
8304,020,0
8448,201,0
8592,200,0
9024,200,0
9120,100,0
9216,001,0
9312,100,0
9408,200,0
9504,100,0
9600,200,0
9696,200,0
9792,002,0
9888,010,0
9984,001,0
10080,001,0
10512,020,0
10704,200,0
10800,001,0
11568,001,0
12336,001,0
13104,001,0
13776,200,0
13968,210,0
14112,200,0
14256,202,0
14448,010,0
14592,200,0
14736,202,0
14928,010,0
15072,202,1
15216,202,0
15408,010,0
15552,200,0
15696,100,0
15936,201,0
15984,201,0
16032,201,0
18768,100,1
18960,020,0
19872,020,0
19920,020,0
20016,100,0
20064,020,0
21216,200,0
21264,010,0
21456,001,0
21936,100,0
21984,002,0
22704,010,0
22848,200,0
23184,100,0
23568,100,0
23952,002,0
24192,001,0
24240,100,0
24288,200,0
