0,212,0
480,210,0
960,120,0
1440,120,0
1920,211,0
2400,211,0
2880,212,0
3360,221,0
3840,212,0
4320,210,0
4800,120,0
5280,120,0
5760,211,0
6240,211,0
6720,212,0
7200,221,0
7680,212,0
8160,210,0
8640,120,0
9120,120,0
9600,211,0
10080,211,0
10560,212,0
11040,221,0
11520,212,0
12000,210,0
12480,120,0
12960,120,0
13440,211,0
13920,211,0
14400,212,0
14880,221,0
15360,212,0
15840,212,0
16320,212,0
16800,212,0
17280,112,0
17760,112,0
18240,112,0
18720,112,0
19200,201,0
19680,201,0
20160,201,0
20640,201,0
21120,120,0
21600,121,0
22080,120,0
22560,120,0
23040,212,0
23520,212,0
24000,212,0
24480,212,0
24960,202,0
25440,202,0
25920,202,0
26400,202,0
26880,221,0
27360,221,0
27840,221,0
28320,221,0
28800,201,0
29280,201,0
29760,201,0
30240,201,0
30720,212,0
31200,212,0
31680,212,0
32160,212,0
32640,112,0
33120,112,0
33600,112,0
34080,112,0
34560,201,0
35040,201,0
35520,201,0
36000,201,0
36480,120,0
36960,121,0
37440,120,0
37920,120,0
38400,212,0
38880,212,0
39360,212,0
39840,212,1
40320,202,0
40800,202,0
41280,202,0
41760,202,0
42240,221,0
42720,221,0
43200,221,0
43680,221,0
44160,201,0
44640,201,0
45120,201,0
45600,201,0
46080,121,0
46560,121,1
47040,212,0
47520,212,0
48000,122,0
48480,122,0
48960,122,0
49440,122,0
49920,121,0
50400,121,0
50880,212,0
51360,212,0
51840,122,0
52320,122,0
52800,122,0
53280,122,0
53760,121,0
54240,121,0
54720,212,0
55200,212,0
55680,122,0
56160,122,0
56640,122,0
57120,122,0
57600,120,0
58080,120,0
58560,120,0
59040,120,0
59520,012,0
60000,012,0
60480,012,0
60960,012,0
61440,212,0
61920,210,0
62400,120,0
62880,120,0
63360,211,0
63840,211,0
64320,212,0
64800,221,0
65280,212,0
65760,210,0
66240,120,0
66720,120,0
67200,211,0
67680,211,0
68160,212,0
68640,221,0
69120,212,0
69600,212,0
70080,212,0
70560,212,0
71040,112,0
71520,112,0
72000,112,0
72480,112,0
72960,201,0
73440,201,0
73920,201,0
74400,201,0
74880,120,0
75360,121,0
75840,120,0
76320,120,0
76800,212,0
77280,212,0
77760,212,0
78240,212,0
78720,202,0
79200,202,0
79680,202,0
80160,202,0
80640,221,0
81120,221,0
81600,221,0
82080,221,0
82560,201,0
83040,201,0
83520,201,0
84000,201,0
84480,121,0
84960,121,0
85440,212,0
85920,212,0
86400,122,0
86880,122,0
87360,122,0
87840,122,0
88320,121,0
88800,121,0
89280,212,0
89760,212,0
90240,122,0
90720,122,0
91200,122,0
91680,122,0
92160,121,0
92640,121,0
93120,212,0
93600,212,0
94080,122,0
94560,122,0
95040,122,0
95520,122,0
96000,120,0
96480,120,0
96960,120,0
97440,120,0
97920,012,0
98400,012,0
98880,012,0
99360,012,0
99840,212,0
100320,210,0
100800,120,0
101280,120,0
101760,211,0
102240,211,0
102720,212,0
103200,221,0
103680,212,0
104160,210,0
104640,120,0
105120,120,0
105600,211,0
106080,211,0
106560,212,0
107040,221,0
107520,212,0
108000,210,0
108480,120,0
108960,120,0
109440,211,0
109920,211,0
110400,212,0
110880,221,0
111360,212,0
111840,210,0
112320,120,0
112800,120,0
113280,211,0
115200,212,0
