1920,200,1
2400,010,0
2880,100,0
3360,002,0
3840,200,0
4320,010,0
4800,100,0
5280,002,0
5760,020,0
6240,010,0
6720,100,0
7200,002,1
7680,020,0
8160,010,0
8640,100,0
9120,002,0
9600,100,0
10080,010,0
10560,100,0
11040,002,0
11520,100,0
12000,010,0
12480,100,0
12960,002,0
13440,200,0
13920,010,0
14400,200,0
14880,202,0
15360,200,0
15840,210,0
16320,200,0
16800,202,0
17280,200,0
17760,010,0
18240,100,0
18720,002,0
19200,200,0
19680,012,0
20160,100,0
20640,012,0
21120,022,0
21600,210,0
22080,100,0
22560,002,0
23040,022,0
23520,110,0
24000,100,0
24480,002,0
24960,100,0
25440,110,0
25920,100,0
26400,002,0
26880,100,0
27360,010,0
27840,100,0
28320,002,0
28800,200,0
29280,210,0
29760,200,0
30240,202,0
30720,200,0
31200,210,0
31680,100,0
32160,002,0
32640,200,0
33120,010,0
33600,100,0
34080,002,0
34560,200,0
35040,012,0
35520,100,0
36000,012,0
36480,022,0
36960,210,0
37440,100,0
37920,002,0
38400,022,0
38880,110,0
39360,100,0
39840,002,0
40320,100,0
40800,110,0
41280,100,0
41760,002,0
42240,100,0
42720,010,0
43200,100,0
43680,002,0
44160,220,0
44640,200,0
45120,220,0
45600,202,0
46080,200,0
46560,202,0
47040,020,0
47520,200,0
48000,200,0
49920,200,0
50400,002,0
51360,010,0
51840,002,0
52320,200,0
53760,002,0
54240,100,0
55680,100,0
56160,100,0
59520,200,0
60000,200,0
60480,200,0
60960,200,0
61440,200,0
61920,200,0
63360,200,0
65280,200,0
65760,002,0
66720,010,0
67200,002,0
67680,200,0
69120,002,0
69600,100,0
71040,100,0
71520,100,0
74880,200,0
75360,200,0
75840,200,0
76320,200,0
76800,200,0
77280,200,0
78720,110,0
79200,010,0
79680,200,0
80160,101,0
80640,002,0
81120,100,0
81600,020,0
82080,200,0
82560,200,0
83040,010,0
83520,200,0
84000,002,0
84480,200,0
84960,210,0
85440,100,0
85920,002,0
86400,110,0
86880,010,0
87360,200,0
87840,101,0
88320,002,0
88800,100,0
89280,020,0
89760,200,0
90240,210,0
92160,200,0
93120,200,0
93600,200,0
94080,200,0
96000,200,0
96480,002,0
97440,010,0
97920,002,0
98400,200,0
99840,002,0
100320,100,0
101760,100,0
102240,100,0
103680,010,0
104160,200,0
105600,200,0
106080,200,0
106560,200,0
107040,200,0
107520,200,0
108000,200,0
109440,200,0
111360,200,0
111840,002,0
112800,010,0
113280,002,0
113760,200,0
115200,202,0
115680,100,0
117120,100,0
117600,100,0
119040,100,0
119520,100,0
120480,100,0
120960,210,0
121440,210,0
121920,200,0
122400,200,0
122880,210,0
123360,200,0
124800,200,0
125280,010,0
126240,010,0
126720,200,0
127200,202,0
127680,100,0
128160,020,0
128640,002,0
129120,220,0
130080,020,0
130560,022,0
131040,102,0
