4608,200,1
4992,200,0
5376,200,0
5760,200,0
6144,200,0
6528,200,0
6912,200,0
7296,200,0
7680,200,0
8064,200,0
8448,200,0
8832,200,0
9216,200,0
9600,200,0
9984,200,0
10368,200,0
10752,200,0
11136,200,0
11520,200,0
11904,200,0
12288,200,0
12672,200,1
13056,200,0
13440,200,0
13824,200,0
14208,200,0
14592,200,0
14976,200,0
15360,102,0
15744,102,0
16128,102,0
16512,102,0
16896,102,0
17280,102,0
17664,102,0
18048,102,0
18432,011,0
18816,011,0
19200,011,0
19584,011,0
19968,011,0
20352,011,0
20736,011,0
21120,011,0
21504,102,0
21888,102,0
22272,102,0
22656,102,0
23040,102,0
23424,102,0
23808,102,0
24192,102,0
24576,200,0
24960,200,0
25344,200,0
25728,200,0
26112,200,0
26496,200,0
26880,200,0
27264,200,0
27648,102,0
28032,102,0
28416,102,0
28800,102,0
29184,102,0
29568,102,0
29952,102,0
30336,102,0
30720,011,0
31104,011,0
31488,011,0
31872,011,0
32256,011,0
32640,011,0
33024,011,0
33408,011,0
33792,102,0
34176,102,0
34560,102,0
34944,102,0
35328,102,0
35712,102,0
36096,102,0
36480,102,0
36864,200,0
37248,200,0
37632,200,0
38016,200,0
38400,200,0
38784,200,0
39168,200,0
39552,200,0
40320,122,0
41088,122,0
41856,122,0
42624,122,0
43008,022,0
43392,022,0
44160,022,0
44928,022,0
45696,022,0
46080,201,0
46464,201,0
47232,201,0
48000,201,0
48768,201,0
49152,012,0
49536,012,0
50304,012,0
51072,012,0
51840,012,0
52608,201,0
53376,201,0
54144,201,0
54528,012,0
54912,201,0
55296,122,0
55680,122,0
56064,122,0
56448,122,0
56832,012,0
57216,012,0
57600,012,0
57984,122,0
58368,012,0
58752,012,0
59136,012,0
59520,012,0
59904,012,0
60288,012,0
60672,012,0
61056,012,0
61440,201,0
61824,201,0
62208,201,0
62592,201,0
62976,201,0
63360,201,0
63744,012,0
64128,201,0
64512,122,0
64896,122,0
65280,122,0
65664,122,0
66048,012,0
66432,012,0
66816,012,0
67200,122,0
67584,012,0
67968,012,0
68352,012,0
68736,012,0
69120,012,0
69504,012,0
69888,012,0
70272,012,0
70656,201,0
71424,012,0
72192,121,0
72960,211,0
73728,102,0
74112,102,0
74496,102,0
74880,102,0
75264,102,0
75648,102,0
76032,102,0
76416,102,0
76800,011,0
77184,011,0
77568,011,0
77952,011,0
78336,011,0
78720,011,0
79104,011,0
79488,011,0
79872,102,0
80256,102,0
80640,102,0
81024,102,0
81408,102,0
81792,102,0
82176,102,0
82560,102,0
82944,200,0
83328,200,0
83712,200,0
84096,200,0
84480,200,0
84864,200,0
85248,200,0
85632,200,0
86016,102,0
86400,102,0
86784,102,0
87168,102,0
87552,102,0
87936,102,0
88320,102,0
88704,102,0
89088,011,0
89472,011,0
89856,011,0
90240,011,0
90624,011,0
91008,011,0
91392,011,0
91776,011,0
92160,102,0
92544,102,0
92928,102,0
93312,102,0
93696,102,0
94080,102,0
94464,102,0
94848,102,0
95232,200,0
95616,200,0
96000,200,0
96384,200,0
96768,200,0
97152,200,0
97536,200,0
97920,200,0
98688,122,0
99456,122,0
100224,122,0
100992,122,0
101376,022,0
101760,022,0
102528,022,0
103296,022,0
104064,022,0
104448,201,0
104832,201,0
105600,201,0
106368,201,0
107136,201,0
107520,012,0
107904,012,0
108672,012,0
109440,012,0
110208,012,0
110592,201,0
110976,201,0
111360,201,0
111744,201,0
112128,201,0
112512,201,0
112896,012,0
113280,201,0
113664,122,0
114048,122,0
114432,122,0
114816,122,0
115200,012,0
115584,012,0
115968,012,0
116352,122,0
116736,012,0
117120,012,0
117504,012,0
117888,012,0
118272,012,0
118656,012,0
119040,012,0
119424,012,0
119808,201,0
120192,201,0
120576,201,0
120960,201,0
121344,201,0
121728,201,0
122112,012,0
122496,201,0
122880,122,0
123264,122,0
123648,122,0
124032,122,0
124416,012,0
124800,012,0
125184,012,0
125568,122,0
125952,012,0
126336,012,0
126720,012,0
127104,012,0
127488,012,0
127872,012,0
128256,012,0
128640,012,0
129024,201,0
129792,012,0
130560,121,0
131328,211,0
132096,200,0
132480,200,0
132864,200,0
133248,200,0
133632,200,0
134016,200,0
134400,200,0
134784,200,0
135168,200,0
135552,200,0
135936,200,0
136320,200,0
136704,200,0
137088,200,0
137472,200,0
137856,200,0
138240,200,0
138624,200,0
139008,200,0
139392,200,0
139776,200,0
140160,200,0
140544,200,0
140928,200,0
141312,200,0
141696,200,0
142080,200,0
142464,200,0
142848,122,0
143232,122,0
143616,122,0
144000,122,0
144384,012,0
144768,012,0
145152,012,0
145536,122,0
145920,012,0
146304,012,0
146688,012,0
147072,012,0
147456,012,0
147840,012,0
148224,012,0
148608,012,0
148992,201,0
149376,201,0
149760,201,0
150144,201,0
150528,201,0
150912,201,0
151296,012,0
151680,201,0
152064,122,0
152448,122,0
152832,122,0
153216,122,0
153600,012,0
153984,012,0
154368,012,0
154752,122,0
155136,012,0
155520,012,0
155904,012,0
156288,012,0
156672,012,0
157056,012,0
157440,012,0
157824,012,0
158208,201,0
158592,201,0
158976,201,0
159360,201,0
159744,201,0
160128,201,0
160512,012,0
160896,201,0
161280,122,0
161664,122,0
162048,122,0
162432,122,0
162816,012,0
163200,012,0
163584,012,0
163968,122,0
164352,012,0
164736,012,0
165120,012,0
165504,012,0
165888,012,0
166272,012,0
166656,012,0
167040,012,0
167424,201,0
167808,201,0
168192,201,0
168576,201,0
168960,012,0
169728,201,0
170496,122,0
