0,020,1
192,020,0
384,020,0
576,020,0
768,020,0
960,020,0
1152,020,0
1344,020,0
1536,020,0
1728,020,0
1920,020,0
2112,020,0
2304,020,0
2496,020,0
2688,020,0
2880,020,0
3072,020,0
3264,020,0
3456,020,0
3648,020,0
3840,020,0
4032,020,0
4224,020,0
4416,020,0
4608,020,1
4800,020,0
4992,020,0
5184,020,0
5376,020,0
5568,020,0
5760,020,0
5952,020,0
6144,020,0
6336,021,0
6528,020,0
6720,220,0
6912,021,0
7104,021,0
7296,020,0
7488,220,0
7680,021,0
7872,021,0
8064,020,0
8256,220,0
8448,021,0
8640,021,0
8832,020,0
9024,220,0
9216,021,0
9408,021,0
9600,020,0
9792,220,0
9984,021,0
10176,021,0
10368,020,0
10560,220,0
10752,021,0
10944,021,0
11136,020,0
11328,220,0
11520,021,0
11712,021,0
11904,020,0
12096,220,0
12288,021,0
12480,021,0
12672,020,0
12864,220,0
13056,021,0
13248,021,0
13440,020,0
13632,220,0
13824,021,0
14016,021,0
14208,020,0
14400,220,0
14592,021,0
14784,021,0
14976,020,0
15168,220,0
15360,021,0
15552,020,0
15744,020,0
15936,020,0
16128,220,0
16320,210,0
16512,210,0
16704,210,0
16896,212,0
17088,102,0
17280,102,0
17472,102,0
17664,202,0
17856,200,0
18048,200,0
18240,200,0
18432,220,0
18624,021,0
18816,020,0
19008,220,0
19200,021,0
19392,021,0
19584,020,0
19776,220,0
19968,021,0
20160,021,0
20352,020,0
20544,220,0
20736,021,0
20928,021,0
21120,020,0
21312,220,0
21504,021,0
21696,021,0
21888,020,0
22080,220,0
22272,021,0
22464,021,0
22656,020,0
22848,220,0
23040,021,0
23232,021,0
23424,020,0
23616,220,0
23808,021,0
24000,021,0
24192,020,0
24384,220,0
24576,021,0
24768,021,0
24960,020,0
25152,220,0
25344,021,0
25536,021,0
25728,020,0
25920,220,0
26112,021,0
26304,021,0
26496,020,0
26688,220,0
26880,021,0
27072,021,0
27264,020,0
27456,220,0
27648,021,0
27840,020,0
28032,020,0
28224,020,0
28416,220,0
28608,210,0
28800,210,0
28992,210,0
29184,212,0
29376,102,0
29568,102,0
29760,102,0
29952,202,0
30144,200,0
30336,200,0
30528,200,0
30720,220,0
30912,021,0
31104,221,0
31296,220,0
31488,020,0
31680,021,0
31872,221,0
32064,220,0
32256,020,0
32448,021,0
32640,221,0
32832,220,0
33024,020,0
33216,021,0
33408,221,0
33600,220,0
33792,022,0
33984,102,0
34176,122,0
34368,022,0
34560,002,0
34752,102,0
34944,122,0
35136,022,0
35328,002,0
35520,102,0
35712,122,0
35904,022,0
36096,002,0
36288,102,0
36480,122,0
36672,022,0
36864,202,0
37056,200,0
37248,200,0
37440,200,0
37632,200,0
46080,002,0
46272,002,0
46464,002,0
46656,002,0
46848,022,0
47040,021,0
47232,020,0
47424,220,0
47616,021,0
47808,021,0
48000,020,0
48192,220,0
48384,021,0
48576,021,0
48768,020,0
48960,220,0
49152,021,0
49344,021,0
49536,020,0
49728,220,0
49920,021,0
50112,021,0
50304,020,0
50496,220,0
50688,021,0
50880,021,0
51072,020,0
51264,220,0
51456,021,0
51648,021,0
51840,020,0
52032,220,0
52224,021,0
52416,021,0
52608,020,0
52800,220,0
52992,021,0
53184,021,0
53376,020,0
53568,220,0
53760,021,0
53952,021,0
54144,020,0
54336,220,0
54528,021,0
54720,021,0
54912,020,0
55104,220,0
55296,021,0
55488,021,0
55680,020,0
55872,220,0
56064,021,0
56256,021,0
56448,020,0
56640,220,0
56832,021,0
57024,021,0
57216,020,0
57408,220,0
57600,021,0
57792,021,0
57984,020,0
58176,220,0
58368,021,0
58560,021,0
58752,020,0
58944,220,0
59136,021,0
