3840,001,0
3936,001,0
4032,200,0
4128,001,0
4224,002,0
4320,002,0
4608,001,0
4704,001,0
4800,200,0
4992,002,0
5088,002,0
5376,100,0
5568,110,0
5760,100,0
5856,001,0
6144,100,0
6336,010,0
6432,200,0
6528,020,0
6624,020,0
6720,002,0
7296,001,0
7392,200,0
8064,001,0
8160,200,0
8448,020,0
8544,001,0
8640,020,0
8736,001,0
8832,002,0
8928,002,0
9216,100,0
9408,020,0
9504,020,0
9600,100,0
9696,020,0
11520,212,1
11616,212,0
11712,212,0
11808,001,0
11904,212,0
12000,212,0
12096,021,0
12192,012,0
12288,212,0
12384,212,0
12480,212,0
12672,212,0
12768,212,0
12864,021,0
12960,012,0
13056,100,0
13248,110,0
13440,100,1
13536,001,0
13824,100,0
14016,010,0
14112,200,0
14208,020,0
14304,020,0
14400,002,0
14976,001,0
15072,200,0
15744,001,0
15840,200,0
16128,020,0
16224,001,0
16320,020,0
16416,001,0
16512,002,0
16608,002,0
16896,100,0
17088,020,0
17184,020,0
17280,100,0
17376,020,0
20736,012,0
20832,010,0
21120,010,0
21216,010,0
21504,010,0
21600,010,0
21888,010,0
21984,010,0
22272,222,0
22368,020,0
22464,200,0
22560,001,0
22656,010,0
22944,002,0
23040,200,0
23808,212,0
23904,212,0
24000,212,0
24096,001,0
24192,212,0
24288,212,0
24384,021,0
24480,012,0
24576,212,0
24672,212,0
24768,212,0
24960,212,0
25056,212,0
25152,021,0
25248,012,0
25344,100,0
25536,110,0
25728,100,0
25824,001,0
26112,100,0
26304,010,0
26400,200,0
26496,020,0
26592,020,0
26688,002,0
27264,001,0
27360,200,0
28032,001,0
28128,200,0
28416,020,0
28512,001,0
28608,020,0
28704,001,0
28800,002,0
28896,002,0
29184,100,0
29376,020,0
29472,020,0
29568,100,0
29664,020,0
29952,212,0
30048,212,0
30144,212,0
30336,212,0
30432,212,0
30528,021,0
30624,012,0
30720,212,0
30816,212,0
30912,212,0
31104,212,0
31200,212,0
31296,021,0
31392,012,0
